Property;InducedDomain;InducedRange;Confidence;T;GoldStandardDomain;GoldStandardRange;DomainSame;DomainMoreSpecific;DomainLessSpecific;RangeSame;RangeMoreSpecific;RangeLessSpecific
island;BodyOfWater;Place;493;0.4;Lake;Island;0;0;1;0;0;1
island;NaturalPlace;Place;493;0.4;Lake;Island;0;0;1;0;0;1
island;BodyOfWater;PopulatedPlace;493;0.4;Lake;Island;0;0;1;0;0;1
island;NaturalPlace;PopulatedPlace;493;0.4;Lake;Island;0;0;1;0;0;1
island;Place;PopulatedPlace;493;0.4;Lake;Island;0;0;1;0;0;1
island;Lake;PopulatedPlace;493;0.4;Lake;Island;1;0;0;0;0;1
island;Lake;Island;493;0.4;Lake;Island;1;0;0;1;0;0
island;BodyOfWater;Island;493;0.3;Lake;Island;0;0;1;1;0;0
island;NaturalPlace;Island;493;0.3;Lake;Island;0;0;1;1;0;0
island;Place;Island;493;0.3;Lake;Island;0;0;1;1;0;0
island;Lake;Place;493;0.3;Lake;Island;1;0;0;0;0;1
island;Place;Place;493;0.3;Lake;Island;0;0;1;0;0;1
island;BodyOfWater;Place;493;0.3;Lake;Island;0;0;1;0;0;1
island;NaturalPlace;Place;493;0.3;Lake;Island;0;0;1;0;0;1
island;BodyOfWater;PopulatedPlace;493;0.3;Lake;Island;0;0;1;0;0;1
island;NaturalPlace;PopulatedPlace;493;0.3;Lake;Island;0;0;1;0;0;1
island;Place;PopulatedPlace;493;0.3;Lake;Island;0;0;1;0;0;1
island;Lake;PopulatedPlace;493;0.3;Lake;Island;1;0;0;0;0;1
island;Lake;Island;493;0.3;Lake;Island;1;0;0;1;0;0
island;BodyOfWater;Island;493;0.2;Lake;Island;0;0;1;1;0;0
island;NaturalPlace;Island;493;0.2;Lake;Island;0;0;1;1;0;0
island;Place;Island;493;0.2;Lake;Island;0;0;1;1;0;0
island;Lake;Place;493;0.2;Lake;Island;1;0;0;0;0;1
island;Place;Place;493;0.2;Lake;Island;0;0;1;0;0;1
island;BodyOfWater;Place;493;0.2;Lake;Island;0;0;1;0;0;1
island;NaturalPlace;Place;493;0.2;Lake;Island;0;0;1;0;0;1
island;BodyOfWater;PopulatedPlace;493;0.2;Lake;Island;0;0;1;0;0;1
island;NaturalPlace;PopulatedPlace;493;0.2;Lake;Island;0;0;1;0;0;1
island;Place;PopulatedPlace;493;0.2;Lake;Island;0;0;1;0;0;1
island;Lake;PopulatedPlace;493;0.2;Lake;Island;1;0;0;0;0;1
island;Lake;Island;493;0.2;Lake;Island;1;0;0;1;0;0
island;BodyOfWater;Island;493;0.1;Lake;Island;0;0;1;1;0;0
island;NaturalPlace;Island;493;0.1;Lake;Island;0;0;1;1;0;0
island;Lake;Place;493;0.1;Lake;Island;1;0;0;0;0;1
island;BodyOfWater;Place;493;0.1;Lake;Island;0;0;1;0;0;1
island;NaturalPlace;Place;493;0.1;Lake;Island;0;0;1;0;0;1
island;BodyOfWater;PopulatedPlace;493;0.1;Lake;Island;0;0;1;0;0;1
island;NaturalPlace;PopulatedPlace;493;0.1;Lake;Island;0;0;1;0;0;1
island;Place;PopulatedPlace;493;0.1;Lake;Island;0;0;1;0;0;1
island;Lake;Island;493;0.1;Lake;Island;1;0;0;1;0;0
island;Place;Island;493;0.1;Lake;Island;0;0;1;1;0;0
island;Place;Place;493;0.1;Lake;Island;0;0;1;0;0;1
island;Lake;PopulatedPlace;493;0.1;Lake;Island;1;0;0;0;0;1
island;Sea;Place;72;0.1;Lake;Island;0;0;0;0;0;1
island;Sea;Island;72;0.1;Lake;Island;0;0;0;1;0;0
island;Lake=Sea;Island;72;0.1;Lake;Island;0;0;0;1;0;0
island;Lake=Sea;Place;72;0.1;Lake;Island;0;0;0;0;0;1
island;Lake=Sea;PopulatedPlace;72;0.1;Lake;Island;0;0;0;0;0;1
island;Sea;PopulatedPlace;72;0.1;Lake;Island;0;0;0;0;0;1
leftChild;PopulatedPlace;NaturalPlace;2;1.0;Island;Island;0;0;1;0;0;0
leftChild;NaturalPlace;Island;2;1.0;Island;Island;0;0;0;1;0;0
leftChild;Valley=Island;NaturalPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=Island;PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;Valley=Island;Place;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace;PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;Place;NaturalPlace=PopulatedPlace;2;1.0;Island;Island;0;0;1;0;0;0
leftChild;Valley;NaturalPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;Island;2;1.0;Island;Island;0;0;0;1;0;0
leftChild;Valley=Island;NaturalPlace=Island;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;Valley;Place;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;Island;NaturalPlace=Island;2;1.0;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace=Island;Place;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=PopulatedPlace;Island;2;1.0;Island;Island;0;0;0;1;0;0
leftChild;Valley;Island;2;1.0;Island;Island;0;0;0;1;0;0
leftChild;PopulatedPlace;NaturalPlace=Island;2;1.0;Island;Island;0;0;1;0;0;0
leftChild;Place;NaturalPlace=Island;2;1.0;Island;Island;0;0;1;0;0;0
leftChild;Place;Place;2;1.0;Island;Island;0;0;1;0;0;1
leftChild;Valley=PopulatedPlace;NaturalPlace=PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;Place;2;1.0;Island;Island;0;0;1;0;0;1
leftChild;Valley=PopulatedPlace;NaturalPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;Valley;PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=PopulatedPlace;PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;PopulatedPlace;PopulatedPlace;2;1.0;Island;Island;0;0;1;0;0;1
leftChild;Valley=Island;PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;Island;NaturalPlace=PopulatedPlace;2;1.0;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace;NaturalPlace=Island;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;Place;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace=PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;NaturalPlace=Island;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;Island;NaturalPlace;2;1.0;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace;Place;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;Place;PopulatedPlace;2;1.0;Island;Island;0;0;1;0;0;1
leftChild;NaturalPlace;NaturalPlace=PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;Place;NaturalPlace;2;1.0;Island;Island;0;0;1;0;0;0
leftChild;NaturalPlace=PopulatedPlace;Place;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace=Island;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;Island;Island;2;1.0;Island;Island;1;0;0;1;0;0
leftChild;Valley=Island;Island;2;1.0;Island;Island;0;0;0;1;0;0
leftChild;Valley;NaturalPlace=Island;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace=Island;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace;NaturalPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;Island;2;1.0;Island;Island;0;0;1;1;0;0
leftChild;Valley=Island;NaturalPlace=PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;Place;Island;2;1.0;Island;Island;0;0;1;1;0;0
leftChild;Valley=PopulatedPlace;PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;1
leftChild;Island;Place;2;1.0;Island;Island;1;0;0;0;0;1
leftChild;NaturalPlace=Island;Island;2;1.0;Island;Island;0;0;0;1;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace=PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;Valley;NaturalPlace=PopulatedPlace;2;1.0;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;NaturalPlace=PopulatedPlace;2;1.0;Island;Island;0;0;1;0;0;0
leftChild;Island;PopulatedPlace;2;1.0;Island;Island;1;0;0;0;0;1
leftChild;PopulatedPlace;NaturalPlace;2;0.9;Island;Island;0;0;1;0;0;0
leftChild;NaturalPlace;Island;2;0.9;Island;Island;0;0;0;1;0;0
leftChild;Valley=Island;NaturalPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=Island;PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;Valley=Island;Place;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace;PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;Place;NaturalPlace=PopulatedPlace;2;0.9;Island;Island;0;0;1;0;0;0
leftChild;Valley;NaturalPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;Island;2;0.9;Island;Island;0;0;0;1;0;0
leftChild;Valley=Island;NaturalPlace=Island;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;Valley;Place;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;Island;NaturalPlace=Island;2;0.9;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace=Island;Place;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=PopulatedPlace;Island;2;0.9;Island;Island;0;0;0;1;0;0
leftChild;Valley;Island;2;0.9;Island;Island;0;0;0;1;0;0
leftChild;PopulatedPlace;NaturalPlace=Island;2;0.9;Island;Island;0;0;1;0;0;0
leftChild;Place;NaturalPlace=Island;2;0.9;Island;Island;0;0;1;0;0;0
leftChild;Place;Place;2;0.9;Island;Island;0;0;1;0;0;1
leftChild;Valley=PopulatedPlace;NaturalPlace=PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;Place;2;0.9;Island;Island;0;0;1;0;0;1
leftChild;Valley=PopulatedPlace;NaturalPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;Valley;PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=PopulatedPlace;PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;PopulatedPlace;PopulatedPlace;2;0.9;Island;Island;0;0;1;0;0;1
leftChild;Valley=Island;PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;Island;NaturalPlace=PopulatedPlace;2;0.9;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace;NaturalPlace=Island;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;Place;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace=PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;NaturalPlace=Island;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;Island;NaturalPlace;2;0.9;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace;Place;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;Place;PopulatedPlace;2;0.9;Island;Island;0;0;1;0;0;1
leftChild;NaturalPlace;NaturalPlace=PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;Place;NaturalPlace;2;0.9;Island;Island;0;0;1;0;0;0
leftChild;NaturalPlace=PopulatedPlace;Place;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace=Island;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;Island;Island;2;0.9;Island;Island;1;0;0;1;0;0
leftChild;Valley=Island;Island;2;0.9;Island;Island;0;0;0;1;0;0
leftChild;Valley;NaturalPlace=Island;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace=Island;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace;NaturalPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;Island;2;0.9;Island;Island;0;0;1;1;0;0
leftChild;Valley=Island;NaturalPlace=PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;Place;Island;2;0.9;Island;Island;0;0;1;1;0;0
leftChild;Valley=PopulatedPlace;PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;1
leftChild;Island;Place;2;0.9;Island;Island;1;0;0;0;0;1
leftChild;NaturalPlace=Island;Island;2;0.9;Island;Island;0;0;0;1;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace=PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;Valley;NaturalPlace=PopulatedPlace;2;0.9;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;NaturalPlace=PopulatedPlace;2;0.9;Island;Island;0;0;1;0;0;0
leftChild;Island;PopulatedPlace;2;0.9;Island;Island;1;0;0;0;0;1
leftChild;PopulatedPlace;NaturalPlace;2;0.8;Island;Island;0;0;1;0;0;0
leftChild;NaturalPlace;Island;2;0.8;Island;Island;0;0;0;1;0;0
leftChild;Valley=Island;NaturalPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=Island;PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;Valley=Island;Place;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace;PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;Place;NaturalPlace=PopulatedPlace;2;0.8;Island;Island;0;0;1;0;0;0
leftChild;Valley;NaturalPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;Island;2;0.8;Island;Island;0;0;0;1;0;0
leftChild;Valley=Island;NaturalPlace=Island;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;Valley;Place;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;Island;NaturalPlace=Island;2;0.8;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace=Island;Place;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=PopulatedPlace;Island;2;0.8;Island;Island;0;0;0;1;0;0
leftChild;Valley;Island;2;0.8;Island;Island;0;0;0;1;0;0
leftChild;PopulatedPlace;NaturalPlace=Island;2;0.8;Island;Island;0;0;1;0;0;0
leftChild;Place;NaturalPlace=Island;2;0.8;Island;Island;0;0;1;0;0;0
leftChild;Place;Place;2;0.8;Island;Island;0;0;1;0;0;1
leftChild;Valley=PopulatedPlace;NaturalPlace=PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;Place;2;0.8;Island;Island;0;0;1;0;0;1
leftChild;Valley=PopulatedPlace;NaturalPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;Valley;PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=PopulatedPlace;PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;PopulatedPlace;PopulatedPlace;2;0.8;Island;Island;0;0;1;0;0;1
leftChild;Valley=Island;PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;Island;NaturalPlace=PopulatedPlace;2;0.8;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace;NaturalPlace=Island;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;Place;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace=PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;NaturalPlace=Island;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;Island;NaturalPlace;2;0.8;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace;Place;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;Place;PopulatedPlace;2;0.8;Island;Island;0;0;1;0;0;1
leftChild;NaturalPlace;NaturalPlace=PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;Place;NaturalPlace;2;0.8;Island;Island;0;0;1;0;0;0
leftChild;NaturalPlace=PopulatedPlace;Place;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace=Island;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;Island;Island;2;0.8;Island;Island;1;0;0;1;0;0
leftChild;Valley=Island;Island;2;0.8;Island;Island;0;0;0;1;0;0
leftChild;Valley;NaturalPlace=Island;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace=Island;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace;NaturalPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;Island;2;0.8;Island;Island;0;0;1;1;0;0
leftChild;Valley=Island;NaturalPlace=PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;Place;Island;2;0.8;Island;Island;0;0;1;1;0;0
leftChild;Valley=PopulatedPlace;PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;1
leftChild;Island;Place;2;0.8;Island;Island;1;0;0;0;0;1
leftChild;NaturalPlace=Island;Island;2;0.8;Island;Island;0;0;0;1;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace=PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;Valley;NaturalPlace=PopulatedPlace;2;0.8;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;NaturalPlace=PopulatedPlace;2;0.8;Island;Island;0;0;1;0;0;0
leftChild;Island;PopulatedPlace;2;0.8;Island;Island;1;0;0;0;0;1
leftChild;PopulatedPlace;NaturalPlace;2;0.7;Island;Island;0;0;1;0;0;0
leftChild;NaturalPlace;Island;2;0.7;Island;Island;0;0;0;1;0;0
leftChild;Valley=Island;NaturalPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=Island;PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;Valley=Island;Place;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace;PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;Place;NaturalPlace=PopulatedPlace;2;0.7;Island;Island;0;0;1;0;0;0
leftChild;Valley;NaturalPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;Island;2;0.7;Island;Island;0;0;0;1;0;0
leftChild;Valley=Island;NaturalPlace=Island;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;Valley;Place;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;Island;NaturalPlace=Island;2;0.7;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace=Island;Place;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=PopulatedPlace;Island;2;0.7;Island;Island;0;0;0;1;0;0
leftChild;Valley;Island;2;0.7;Island;Island;0;0;0;1;0;0
leftChild;PopulatedPlace;NaturalPlace=Island;2;0.7;Island;Island;0;0;1;0;0;0
leftChild;Place;NaturalPlace=Island;2;0.7;Island;Island;0;0;1;0;0;0
leftChild;Place;Place;2;0.7;Island;Island;0;0;1;0;0;1
leftChild;Valley=PopulatedPlace;NaturalPlace=PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;Place;2;0.7;Island;Island;0;0;1;0;0;1
leftChild;Valley=PopulatedPlace;NaturalPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;Valley;PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=PopulatedPlace;PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;PopulatedPlace;PopulatedPlace;2;0.7;Island;Island;0;0;1;0;0;1
leftChild;Valley=Island;PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;Island;NaturalPlace=PopulatedPlace;2;0.7;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace;NaturalPlace=Island;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;Place;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace=PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;NaturalPlace=Island;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;Island;NaturalPlace;2;0.7;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace;Place;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;Place;PopulatedPlace;2;0.7;Island;Island;0;0;1;0;0;1
leftChild;NaturalPlace;NaturalPlace=PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;Place;NaturalPlace;2;0.7;Island;Island;0;0;1;0;0;0
leftChild;NaturalPlace=PopulatedPlace;Place;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace=Island;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;Island;Island;2;0.7;Island;Island;1;0;0;1;0;0
leftChild;Valley=Island;Island;2;0.7;Island;Island;0;0;0;1;0;0
leftChild;Valley;NaturalPlace=Island;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace=Island;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace;NaturalPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;Island;2;0.7;Island;Island;0;0;1;1;0;0
leftChild;Valley=Island;NaturalPlace=PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;Place;Island;2;0.7;Island;Island;0;0;1;1;0;0
leftChild;Valley=PopulatedPlace;PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;1
leftChild;Island;Place;2;0.7;Island;Island;1;0;0;0;0;1
leftChild;NaturalPlace=Island;Island;2;0.7;Island;Island;0;0;0;1;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace=PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;Valley;NaturalPlace=PopulatedPlace;2;0.7;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;NaturalPlace=PopulatedPlace;2;0.7;Island;Island;0;0;1;0;0;0
leftChild;Island;PopulatedPlace;2;0.7;Island;Island;1;0;0;0;0;1
leftChild;PopulatedPlace;NaturalPlace;2;0.6;Island;Island;0;0;1;0;0;0
leftChild;NaturalPlace;Island;2;0.6;Island;Island;0;0;0;1;0;0
leftChild;Valley=Island;NaturalPlace;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=Island;PopulatedPlace;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;Valley=Island;Place;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace;PopulatedPlace;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;Place;NaturalPlace=PopulatedPlace;2;0.6;Island;Island;0;0;1;0;0;0
leftChild;Valley;NaturalPlace;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;Island;2;0.6;Island;Island;0;0;0;1;0;0
leftChild;Valley=Island;NaturalPlace=Island;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;Valley;Place;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;Island;NaturalPlace=Island;2;0.6;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace=Island;Place;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=PopulatedPlace;Island;2;0.6;Island;Island;0;0;0;1;0;0
leftChild;Valley;Island;2;0.6;Island;Island;0;0;0;1;0;0
leftChild;PopulatedPlace;NaturalPlace=Island;2;0.6;Island;Island;0;0;1;0;0;0
leftChild;Place;NaturalPlace=Island;2;0.6;Island;Island;0;0;1;0;0;0
leftChild;Place;Place;2;0.6;Island;Island;0;0;1;0;0;1
leftChild;Valley=PopulatedPlace;NaturalPlace=PopulatedPlace;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;Place;2;0.6;Island;Island;0;0;1;0;0;1
leftChild;Valley=PopulatedPlace;NaturalPlace;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;Valley;PopulatedPlace;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=PopulatedPlace;PopulatedPlace;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;PopulatedPlace;PopulatedPlace;2;0.6;Island;Island;0;0;1;0;0;1
leftChild;Valley=Island;PopulatedPlace;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;Island;NaturalPlace=PopulatedPlace;2;0.6;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace;NaturalPlace=Island;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;Place;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace=PopulatedPlace;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;Valley=PopulatedPlace;NaturalPlace=Island;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;Island;NaturalPlace;2;0.6;Island;Island;1;0;0;0;0;0
leftChild;NaturalPlace;Place;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;Place;PopulatedPlace;2;0.6;Island;Island;0;0;1;0;0;1
leftChild;NaturalPlace;NaturalPlace=PopulatedPlace;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;Place;NaturalPlace;2;0.6;Island;Island;0;0;1;0;0;0
leftChild;NaturalPlace=PopulatedPlace;Place;2;0.6;Island;Island;0;0;0;0;0;1
leftChild;NaturalPlace=Island;NaturalPlace=Island;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;Island;Island;2;0.6;Island;Island;1;0;0;1;0;0
leftChild;Valley=Island;Island;2;0.6;Island;Island;0;0;0;1;0;0
leftChild;Valley;NaturalPlace=Island;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace=PopulatedPlace;NaturalPlace=Island;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;NaturalPlace;NaturalPlace;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;PopulatedPlace;Island;2;0.6;Island;Island;0;0;1;1;0;0
leftChild;Valley=Island;NaturalPlace=PopulatedPlace;2;0.6;Island;Island;0;0;0;0;0;0
leftChild;Place;Island;2;0.6;Island;Island;0;0;1;1;0;0
